user_id,signup_dt,channel,plan,company_size,connected_source,reached_first_dashboard,invited_teammate,retained_w4,active_weeks
3168,2025-01-18T16:39:00,paid_ads,free,1-10,0,0,0,0,0
3169,2025-02-05T09:05:00,organic_search,free,1000+,0,0,0,0,0
3170,2025-02-02T22:40:00,paid_ads,free,1-10,0,0,0,0,0
3171,2025-03-10T06:06:00,content,free,11-50,0,0,0,0,0
3172,2025-03-05T10:12:00,paid_ads,team,1-10,0,0,0,0,0
3173,2025-02-15T20:59:00,referral,team,1-10,0,0,0,0,0
3174,2025-02-27T10:45:00,content,free,1-10,0,0,0,0,0
3175,2025-02-24T08:09:00,organic_search,team,201-1000,0,0,0,0,0
3176,2025-03-09T14:14:00,organic_search,team,201-1000,1,1,0,0,2
3177,2025-02-25T17:44:00,paid_ads,free,11-50,0,0,0,0,1
3178,2025-01-07T20:35:00,content,free,51-200,0,0,0,0,0
3179,2025-02-03T22:11:00,organic_search,free,1-10,0,0,0,0,0
3180,2025-01-30T22:20:00,referral,team,11-50,0,0,0,0,0
3181,2025-02-04T07:02:00,content,free,11-50,0,0,0,0,0
3182,2025-02-17T15:41:00,paid_ads,free,51-200,0,0,0,0,0
3183,2025-01-10T09:08:00,content,business,1-10,0,0,0,0,0
3184,2025-02-27T15:49:00,content,free,51-200,0,0,0,0,0
3185,2025-03-04T08:28:00,content,free,51-200,0,0,0,0,0
3186,2025-02-01T15:41:00,content,free,51-200,1,1,1,1,2
3187,2025-01-04T12:55:00,paid_ads,team,11-50,0,0,0,0,0
3188,2025-01-10T21:22:00,referral,team,51-200,0,0,0,0,0
3189,2025-01-09T18:15:00,organic_search,team,1-10,0,0,0,0,0
3190,2025-01-25T07:24:00,content,free,51-200,0,0,0,0,0
3191,2025-03-11T22:53:00,organic_search,free,11-50,0,0,0,0,0
3192,2025-01-30T15:00:00,organic_search,free,201-1000,0,0,0,0,0
3193,2025-03-23T09:32:00,content,free,201-1000,0,0,0,0,0
3194,2025-03-06T15:32:00,paid_ads,team,201-1000,0,0,0,0,0
3195,2025-01-23T14:16:00,paid_ads,free,51-200,0,0,0,0,0
3196,2025-02-03T19:03:00,paid_ads,team,1-10,0,0,0,0,0
3197,2025-02-16T08:30:00,paid_ads,free,1-10,0,0,0,0,0
3198,2025-03-12T09:00:00,content,free,51-200,0,0,0,0,1
3199,2025-03-27T16:15:00,outbound,free,1-10,0,0,0,0,0
3200,2025-03-06T22:42:00,paid_ads,free,11-50,0,0,0,0,0
3201,2025-03-21T19:37:00,paid_ads,free,51-200,0,0,0,0,0
3202,2025-03-30T07:19:00,content,business,1-10,0,0,0,0,0
3203,2025-01-18T21:06:00,referral,free,11-50,0,0,0,0,0
3204,2025-02-18T13:02:00,organic_search,team,201-1000,0,0,0,0,0
3205,2025-03-11T18:45:00,outbound,free,1-10,0,0,0,0,0
3206,2025-03-13T13:37:00,outbound,free,11-50,0,0,0,0,0
3207,2025-01-14T10:07:00,organic_search,business,51-200,1,1,0,0,1
3208,2025-02-20T11:56:00,paid_ads,free,1000+,0,0,0,0,0
3209,2025-03-07T07:45:00,paid_ads,free,201-1000,0,0,0,0,0
3210,2025-01-16T07:52:00,organic_search,free,1-10,0,0,0,0,0
3211,2025-01-01T06:04:00,organic_search,free,11-50,0,0,0,0,0
3212,2025-01-15T07:58:00,paid_ads,free,201-1000,0,0,0,0,0
3213,2025-03-13T21:45:00,referral,free,1-10,0,0,0,0,0
3214,2025-02-07T12:23:00,organic_search,free,1-10,0,0,0,0,0
3215,2025-01-31T15:59:00,organic_search,free,1-10,0,0,0,0,0
3216,2025-03-17T22:48:00,outbound,free,11-50,1,1,0,0,1
3217,2025-03-12T10:12:00,paid_ads,free,11-50,0,0,0,0,0
3218,2025-02-10T09:02:00,outbound,free,51-200,1,1,0,0,3
3219,2025-02-28T18:58:00,outbound,free,11-50,1,1,1,1,2
3220,2025-02-12T18:28:00,content,team,1-10,1,1,1,0,0
3221,2025-01-06T19:27:00,outbound,business,51-200,0,0,0,0,1
3222,2025-01-12T08:00:00,paid_ads,team,11-50,0,0,0,0,0
3223,2025-01-12T08:45:00,paid_ads,team,1000+,0,0,0,0,0
3224,2025-02-06T06:51:00,organic_search,free,1-10,0,0,0,0,0
3225,2025-03-17T14:49:00,paid_ads,free,1-10,0,0,0,0,1
3226,2025-02-17T12:27:00,referral,free,1-10,0,0,0,0,0
3227,2025-02-18T18:10:00,referral,free,11-50,0,0,0,0,0
3228,2025-01-30T19:35:00,organic_search,free,201-1000,0,0,0,0,0
3229,2025-03-02T22:43:00,referral,free,11-50,0,0,0,0,1
3230,2025-02-16T06:23:00,referral,team,11-50,0,0,0,0,0
3231,2025-01-10T20:57:00,paid_ads,free,51-200,0,0,0,0,0
3232,2025-01-03T08:08:00,organic_search,free,51-200,0,0,0,0,0
3233,2025-02-28T22:36:00,outbound,free,201-1000,0,0,0,0,0
3234,2025-02-08T08:35:00,paid_ads,team,51-200,1,1,1,0,3
3235,2025-03-15T17:59:00,outbound,free,1-10,0,0,0,0,0
3236,2025-02-12T22:20:00,paid_ads,business,1-10,0,0,0,0,0
3237,2025-02-07T08:42:00,paid_ads,team,11-50,0,0,0,0,0
3238,2025-01-24T08:06:00,paid_ads,free,51-200,1,0,0,0,0
3239,2025-01-19T14:05:00,referral,free,11-50,0,0,0,0,0
3240,2025-02-25T14:11:00,outbound,free,11-50,0,0,0,0,0
3241,2025-03-07T08:28:00,paid_ads,free,51-200,0,0,0,0,0
3242,2025-02-03T17:17:00,outbound,team,1-10,0,0,0,0,0
3243,2025-03-29T15:23:00,referral,free,201-1000,0,0,0,0,0
3244,2025-03-06T10:00:00,paid_ads,team,1-10,0,0,0,0,0
3245,2025-02-16T21:53:00,content,free,11-50,1,1,0,1,4
3246,2025-01-07T08:40:00,outbound,free,201-1000,0,0,0,0,0
3247,2025-02-22T14:03:00,content,free,1-10,0,0,0,0,0
3248,2025-03-02T11:32:00,organic_search,free,11-50,1,0,0,0,1
3249,2025-02-05T06:03:00,paid_ads,free,11-50,0,0,0,0,0
3250,2025-03-08T11:10:00,outbound,free,51-200,0,0,0,0,0
3251,2025-01-18T19:04:00,organic_search,free,201-1000,0,0,0,0,0
3252,2025-02-17T06:30:00,outbound,free,51-200,0,0,0,0,0
3253,2025-03-24T07:05:00,outbound,free,11-50,0,0,0,0,0
3254,2025-01-23T20:56:00,organic_search,team,1000+,0,0,0,0,0
3255,2025-02-10T11:27:00,referral,free,201-1000,0,0,0,0,0
3256,2025-01-30T20:03:00,content,team,1-10,0,0,0,0,0
3257,2025-03-01T08:51:00,organic_search,free,1-10,0,0,0,0,0
3258,2025-03-03T14:57:00,organic_search,team,1000+,0,0,0,0,0
3259,2025-03-06T15:35:00,organic_search,team,51-200,0,0,0,0,0
3260,2025-03-24T10:51:00,organic_search,free,11-50,0,0,0,0,0
3261,2025-03-15T12:55:00,referral,team,1-10,0,0,0,0,0
3262,2025-02-05T21:49:00,referral,free,201-1000,0,0,0,0,0
3263,2025-03-21T22:59:00,organic_search,free,11-50,1,1,0,0,2
3264,2025-03-10T08:13:00,content,team,51-200,1,1,0,0,2
3265,2025-02-03T16:02:00,organic_search,free,51-200,0,0,0,0,0
3266,2025-02-21T13:43:00,referral,free,11-50,1,1,1,0,2
3267,2025-02-16T20:16:00,organic_search,free,201-1000,1,1,0,0,0
3268,2025-01-20T19:33:00,organic_search,free,201-1000,1,1,1,0,2
3269,2025-02-25T07:47:00,outbound,free,1-10,0,0,0,0,1
3270,2025-02-02T15:59:00,paid_ads,free,1-10,0,0,0,0,0
3271,2025-01-23T16:51:00,paid_ads,free,201-1000,0,0,0,0,0
3272,2025-03-22T15:25:00,content,team,11-50,0,0,0,0,0
3273,2025-01-07T20:52:00,paid_ads,free,1-10,0,0,0,0,0
3274,2025-02-16T20:39:00,organic_search,free,1-10,0,0,0,0,0
3275,2025-01-21T12:36:00,outbound,free,51-200,0,0,0,0,0
3276,2025-03-11T16:57:00,referral,team,1-10,0,0,0,0,1
3277,2025-03-31T15:46:00,paid_ads,free,1000+,0,0,0,0,0
3278,2025-01-30T09:05:00,organic_search,business,11-50,0,0,0,0,0
3279,2025-02-19T09:38:00,paid_ads,business,1-10,0,0,0,0,0
3280,2025-02-07T20:43:00,paid_ads,free,51-200,1,1,1,1,3
3281,2025-03-23T06:25:00,organic_search,team,11-50,0,0,0,0,1
3282,2025-02-04T08:43:00,organic_search,free,1-10,0,0,0,0,0
3283,2025-01-18T11:28:00,organic_search,team,51-200,0,0,0,0,0
3284,2025-02-15T07:00:00,outbound,free,11-50,0,0,0,0,0
3285,2025-01-07T08:20:00,content,free,1-10,0,0,0,0,0
3286,2025-01-24T17:51:00,content,free,51-200,0,0,0,0,0
3287,2025-03-23T16:02:00,organic_search,free,1-10,0,0,0,0,0
3288,2025-01-13T20:45:00,content,free,1-10,0,0,0,0,0
3289,2025-01-07T17:45:00,referral,team,51-200,0,0,0,0,0
3290,2025-01-30T08:03:00,referral,free,11-50,0,0,0,0,0
3291,2025-03-21T12:19:00,outbound,team,1-10,0,0,0,0,0
3292,2025-03-16T09:00:00,referral,free,1-10,0,0,0,0,0
3293,2025-01-28T19:02:00,organic_search,free,51-200,0,0,0,0,0
3294,2025-01-09T08:34:00,content,free,11-50,1,1,1,1,2
3295,2025-01-29T16:56:00,organic_search,free,201-1000,0,0,0,0,0
3296,2025-02-15T17:48:00,outbound,team,201-1000,0,0,0,0,0
3297,2025-02-13T10:02:00,referral,free,1-10,0,0,0,0,0
3298,2025-03-04T06:41:00,organic_search,free,11-50,0,0,0,0,0
3299,2025-03-12T07:04:00,outbound,free,51-200,0,0,0,0,0
3300,2025-01-06T13:30:00,paid_ads,free,51-200,1,1,0,0,1
3301,2025-01-28T12:36:00,organic_search,team,1-10,0,0,0,0,0
3302,2025-02-17T13:01:00,referral,free,11-50,0,0,0,0,0
3303,2025-01-21T16:20:00,paid_ads,free,1-10,0,0,0,0,0
3304,2025-01-02T08:31:00,paid_ads,free,11-50,0,0,0,0,0
3305,2025-02-20T11:18:00,organic_search,free,11-50,1,1,1,1,3
3306,2025-01-08T11:42:00,organic_search,business,51-200,0,0,0,0,0
3307,2025-01-29T15:21:00,organic_search,team,1-10,0,0,0,0,0
3308,2025-01-05T07:41:00,content,team,11-50,0,0,0,0,0
3309,2025-02-15T13:00:00,referral,free,1000+,1,1,1,0,2
3310,2025-02-22T22:16:00,referral,free,1-10,0,0,0,0,1
3311,2025-01-12T18:25:00,outbound,free,51-200,0,0,0,0,0
3312,2025-01-01T15:57:00,referral,free,1000+,1,1,1,0,0
3313,2025-02-28T16:48:00,outbound,team,11-50,0,0,0,0,0
3314,2025-03-11T20:20:00,content,team,201-1000,0,0,0,0,0
3315,2025-03-17T19:19:00,organic_search,free,1-10,0,0,0,0,0
3316,2025-01-31T19:42:00,outbound,team,1-10,0,0,0,0,0
3317,2025-03-30T10:29:00,organic_search,free,11-50,0,0,0,0,0
3318,2025-03-01T20:56:00,organic_search,free,11-50,0,0,0,0,0
3319,2025-02-26T09:05:00,organic_search,team,201-1000,1,1,0,0,2
3320,2025-03-12T06:11:00,organic_search,free,51-200,0,0,0,0,0
3321,2025-03-24T11:04:00,organic_search,free,201-1000,0,0,0,0,0
3322,2025-03-08T21:46:00,content,free,11-50,0,0,0,0,0
3323,2025-01-14T09:32:00,organic_search,free,11-50,0,0,0,0,0
3324,2025-03-12T08:46:00,paid_ads,free,1-10,0,0,0,0,0
3325,2025-03-30T21:10:00,content,team,1-10,0,0,0,0,0
3326,2025-01-06T07:48:00,referral,business,1-10,1,1,1,1,4
3327,2025-03-10T12:04:00,organic_search,free,11-50,0,0,0,0,0
3328,2025-03-07T21:57:00,outbound,free,11-50,0,0,0,0,0
3329,2025-02-09T07:42:00,paid_ads,free,11-50,0,0,0,0,0
3330,2025-03-03T11:00:00,organic_search,free,11-50,0,0,0,0,0
3331,2025-03-10T10:40:00,referral,business,1000+,1,1,0,1,2
3332,2025-01-20T07:16:00,organic_search,free,1-10,0,0,0,0,0
3333,2025-03-25T12:46:00,outbound,free,51-200,1,1,0,1,1
3334,2025-01-15T08:26:00,paid_ads,business,1000+,0,0,0,0,0
3335,2025-04-01T12:44:00,referral,free,1-10,0,0,0,0,1
3336,2025-01-02T10:02:00,referral,free,1000+,0,0,0,0,0
3337,2025-03-31T10:14:00,organic_search,team,1-10,0,0,0,0,0
3338,2025-02-15T10:44:00,paid_ads,team,1-10,1,1,1,0,1
3339,2025-01-06T10:32:00,content,free,1-10,1,1,0,1,3
3340,2025-02-02T18:12:00,organic_search,free,1000+,0,0,0,0,0
3341,2025-03-18T13:59:00,organic_search,team,11-50,0,0,0,0,0
3342,2025-03-16T09:39:00,paid_ads,free,1-10,0,0,0,0,0
3343,2025-01-03T11:38:00,organic_search,free,51-200,0,0,0,0,0
3344,2025-01-10T21:19:00,content,free,11-50,1,1,1,0,1
3345,2025-01-21T22:13:00,content,free,51-200,0,0,0,0,0
3346,2025-03-11T14:04:00,organic_search,free,11-50,0,0,0,0,0
3347,2025-01-11T12:07:00,organic_search,free,1-10,0,0,0,0,0
3348,2025-02-21T17:53:00,organic_search,free,1000+,0,0,0,0,0
3349,2025-01-06T18:14:00,paid_ads,team,201-1000,0,0,0,0,0
3350,2025-03-07T18:23:00,organic_search,free,1-10,0,0,0,0,0
3351,2025-02-02T15:41:00,organic_search,free,1000+,0,0,0,0,0
3352,2025-01-26T15:38:00,paid_ads,team,51-200,0,0,0,0,0
3353,2025-02-14T06:19:00,referral,free,11-50,0,0,0,0,0
3354,2025-01-17T11:24:00,paid_ads,free,201-1000,0,0,0,0,0
3355,2025-02-07T10:16:00,organic_search,free,11-50,0,0,0,0,0
3356,2025-02-13T16:17:00,organic_search,free,1-10,0,0,0,0,0
3357,2025-03-07T07:34:00,paid_ads,team,201-1000,0,0,0,0,0
3358,2025-03-29T09:47:00,referral,free,11-50,0,0,0,0,0
3359,2025-02-09T08:42:00,referral,free,51-200,0,0,0,0,0
3360,2025-01-26T16:51:00,organic_search,free,1-10,0,0,0,0,0
3361,2025-02-06T20:11:00,outbound,team,51-200,0,0,0,0,0
3362,2025-01-31T13:15:00,paid_ads,free,1-10,1,0,0,0,1
3363,2025-03-30T13:04:00,content,free,201-1000,0,0,0,0,0
3364,2025-03-09T21:25:00,content,free,1000+,0,0,0,0,0
3365,2025-03-01T18:58:00,organic_search,free,51-200,0,0,0,0,0
3366,2025-02-28T18:37:00,paid_ads,team,51-200,0,0,0,0,0
3367,2025-03-23T16:12:00,outbound,free,1-10,0,0,0,0,0
3368,2025-03-02T14:25:00,paid_ads,free,51-200,0,0,0,0,0
3369,2025-02-18T08:27:00,content,free,1-10,0,0,0,0,1
3370,2025-02-13T15:23:00,organic_search,free,51-200,1,1,1,1,3
3371,2025-02-12T15:32:00,organic_search,free,1-10,0,0,0,0,0
3372,2025-03-18T10:20:00,content,team,11-50,0,0,0,0,0
3373,2025-02-08T20:11:00,paid_ads,free,201-1000,0,0,0,0,0
3374,2025-02-05T10:15:00,organic_search,free,51-200,0,0,0,0,0
3375,2025-02-04T11:24:00,outbound,free,51-200,0,0,0,0,0
3376,2025-03-27T14:41:00,organic_search,free,1-10,0,0,0,0,0
3377,2025-01-21T19:52:00,content,free,51-200,0,0,0,0,0
3378,2025-01-28T07:28:00,content,free,1-10,0,0,0,0,0
3379,2025-01-29T09:58:00,content,free,1-10,0,0,0,0,0
3380,2025-03-29T09:31:00,paid_ads,business,51-200,0,0,0,0,0
3381,2025-01-19T09:05:00,outbound,free,11-50,0,0,0,0,0
3382,2025-03-13T14:20:00,organic_search,free,11-50,1,1,1,0,1
3383,2025-02-05T11:27:00,outbound,team,11-50,0,0,0,0,1
3384,2025-02-04T21:03:00,paid_ads,free,1-10,0,0,0,0,0
3385,2025-03-24T06:44:00,outbound,free,51-200,0,0,0,0,0
3386,2025-01-19T13:57:00,content,free,11-50,0,0,0,0,0
3387,2025-02-21T16:26:00,referral,free,11-50,0,0,0,0,0
3388,2025-01-08T07:59:00,organic_search,team,51-200,0,0,0,0,0
3389,2025-02-26T08:01:00,content,business,11-50,0,0,0,0,0
3390,2025-03-26T07:02:00,referral,free,1-10,0,0,0,0,1
3391,2025-01-23T10:04:00,content,free,1-10,0,0,0,0,0
3392,2025-01-25T09:27:00,referral,free,1-10,0,0,0,0,0
3393,2025-03-30T09:49:00,outbound,team,51-200,0,0,0,0,1
3394,2025-03-22T08:31:00,paid_ads,business,201-1000,1,1,1,0,1
3395,2025-01-26T18:39:00,organic_search,free,51-200,0,0,0,0,0
3396,2025-02-20T11:58:00,paid_ads,team,11-50,0,0,0,0,1
3397,2025-03-22T21:50:00,organic_search,free,1-10,0,0,0,0,0
3398,2025-03-20T17:52:00,paid_ads,team,51-200,0,0,0,0,0
3399,2025-01-31T10:10:00,organic_search,free,51-200,1,0,0,0,0
3400,2025-01-30T12:57:00,content,free,11-50,0,0,0,0,0
3401,2025-02-16T21:44:00,organic_search,free,201-1000,1,1,1,1,2
3402,2025-02-15T13:08:00,content,free,11-50,0,0,0,0,0
3403,2025-01-05T21:25:00,paid_ads,free,1-10,0,0,0,0,0
3404,2025-01-06T22:11:00,outbound,free,11-50,1,0,0,1,3
3405,2025-03-06T11:53:00,outbound,team,11-50,0,0,0,0,0
3406,2025-03-04T09:09:00,organic_search,free,11-50,0,0,0,0,0
3407,2025-03-12T13:57:00,content,business,51-200,0,0,0,0,0
3408,2025-01-24T08:54:00,referral,free,51-200,0,0,0,0,0
3409,2025-04-01T14:34:00,referral,team,51-200,1,1,1,0,0
3410,2025-02-11T20:48:00,paid_ads,free,1-10,0,0,0,0,0
3411,2025-01-28T10:09:00,outbound,business,201-1000,0,0,0,0,0
3412,2025-03-23T09:48:00,paid_ads,free,1-10,0,0,0,0,0
3413,2025-03-13T10:45:00,organic_search,team,1000+,0,0,0,0,0
3414,2025-01-24T11:46:00,referral,business,11-50,0,0,0,0,0
3415,2025-03-21T16:13:00,paid_ads,free,1-10,0,0,0,0,0
3416,2025-03-23T21:55:00,paid_ads,team,1-10,0,0,0,0,0
3417,2025-03-10T07:17:00,referral,free,51-200,0,0,0,0,0
3418,2025-01-31T06:31:00,organic_search,free,1-10,0,0,0,0,0
3419,2025-02-09T09:41:00,referral,free,1-10,1,1,1,1,2
3420,2025-01-10T13:49:00,content,free,11-50,0,0,0,0,0
3421,2025-02-06T18:14:00,organic_search,free,51-200,1,1,0,0,2
3422,2025-02-19T08:20:00,referral,team,51-200,0,0,0,0,0
3423,2025-02-10T14:36:00,organic_search,free,1-10,0,0,0,0,0
3424,2025-01-09T17:05:00,referral,free,51-200,0,0,0,0,0
3425,2025-03-14T16:21:00,organic_search,free,1-10,0,0,0,0,0
3426,2025-01-12T18:37:00,outbound,business,11-50,0,0,0,0,0
3427,2025-03-05T17:51:00,paid_ads,free,11-50,0,0,0,0,0
3428,2025-01-18T06:16:00,organic_search,free,1000+,0,0,0,0,0
3429,2025-01-10T21:06:00,referral,free,51-200,0,0,0,0,0
3430,2025-01-10T12:36:00,organic_search,free,51-200,1,1,0,1,3
3431,2025-03-21T18:29:00,outbound,free,51-200,0,0,0,0,0
3432,2025-03-14T22:30:00,paid_ads,free,1-10,0,0,0,0,1
3433,2025-03-03T13:05:00,paid_ads,team,1000+,0,0,0,0,0
3434,2025-02-26T18:43:00,organic_search,team,11-50,0,0,0,0,0
3435,2025-03-15T22:34:00,paid_ads,free,51-200,0,0,0,0,0
3436,2025-01-31T12:40:00,paid_ads,free,201-1000,0,0,0,0,0
3437,2025-02-09T12:07:00,referral,free,11-50,0,0,0,0,0
3438,2025-02-09T12:01:00,paid_ads,business,51-200,0,0,0,0,1
3439,2025-03-23T16:11:00,content,free,1-10,0,0,0,0,0
3440,2025-03-17T08:22:00,organic_search,team,51-200,1,1,1,0,0
3441,2025-02-18T14:18:00,paid_ads,free,11-50,0,0,0,0,0
3442,2025-03-03T06:45:00,outbound,free,1-10,0,0,0,0,0
3443,2025-03-01T18:19:00,outbound,free,51-200,0,0,0,0,0
3444,2025-02-21T15:36:00,paid_ads,free,11-50,0,0,0,0,0
3445,2025-01-12T19:52:00,paid_ads,free,201-1000,0,0,0,0,0
3446,2025-01-05T14:54:00,paid_ads,free,1-10,0,0,0,0,0
3447,2025-02-10T13:30:00,organic_search,free,11-50,0,0,0,0,0
3448,2025-02-04T19:39:00,paid_ads,free,11-50,0,0,0,0,0
3449,2025-03-23T17:08:00,organic_search,free,11-50,0,0,0,0,0
3450,2025-01-07T17:37:00,paid_ads,free,1-10,1,1,1,0,2
3451,2025-01-15T11:33:00,paid_ads,free,11-50,0,0,0,0,0
3452,2025-02-08T13:05:00,organic_search,team,11-50,1,1,0,0,2
3453,2025-03-21T16:39:00,outbound,free,201-1000,0,0,0,0,1
3454,2025-02-25T13:19:00,paid_ads,business,51-200,0,0,0,0,0
3455,2025-02-07T13:19:00,content,team,51-200,1,1,1,0,2
3456,2025-02-09T09:25:00,content,free,11-50,0,0,0,0,0
3457,2025-03-19T13:53:00,organic_search,team,201-1000,0,0,0,0,0
3458,2025-02-27T15:14:00,organic_search,free,1-10,0,0,0,0,1
3459,2025-01-03T22:48:00,paid_ads,free,51-200,0,0,0,0,0
3460,2025-01-19T13:03:00,referral,free,11-50,0,0,0,0,0
3461,2025-03-03T12:36:00,organic_search,free,11-50,0,0,0,0,0
3462,2025-03-08T14:06:00,content,free,1-10,0,0,0,0,0
3463,2025-03-15T20:08:00,organic_search,free,1-10,1,1,0,0,1
3464,2025-01-06T21:20:00,content,free,201-1000,0,0,0,0,0
3465,2025-02-06T19:23:00,paid_ads,free,51-200,0,0,0,0,0
3466,2025-01-17T07:15:00,organic_search,free,1-10,0,0,0,0,0
3467,2025-02-08T18:59:00,referral,free,51-200,1,1,0,1,2
3468,2025-01-07T06:09:00,organic_search,team,201-1000,0,0,0,0,0
3469,2025-01-15T12:46:00,organic_search,team,1-10,0,0,0,0,0
3470,2025-02-15T22:45:00,paid_ads,free,1-10,0,0,0,0,0
3471,2025-03-22T21:00:00,referral,free,11-50,1,1,1,1,4
3472,2025-03-15T12:04:00,content,free,11-50,0,0,0,0,0
3473,2025-02-03T16:25:00,organic_search,free,1-10,1,1,1,0,1
3474,2025-03-11T17:03:00,organic_search,team,1-10,0,0,0,0,1
3475,2025-02-22T11:59:00,organic_search,free,1-10,0,0,0,0,0
3476,2025-01-25T15:29:00,content,free,1-10,0,0,0,0,0
3477,2025-01-14T06:19:00,organic_search,free,11-50,0,0,0,0,0
3478,2025-03-06T18:50:00,referral,team,201-1000,0,0,0,0,0
3479,2025-03-25T16:45:00,organic_search,team,1-10,0,0,0,0,0
3480,2025-02-18T07:09:00,content,team,51-200,1,1,0,0,2
3481,2025-03-04T20:56:00,referral,free,11-50,0,0,0,0,0
3482,2025-01-05T15:13:00,organic_search,team,1-10,0,0,0,0,0
3483,2025-02-16T07:10:00,organic_search,free,11-50,1,1,0,1,4
3484,2025-02-24T18:21:00,outbound,free,51-200,0,0,0,0,0
3485,2025-01-21T12:12:00,content,free,1000+,1,1,1,1,3
3486,2025-01-30T06:08:00,referral,free,1-10,0,0,0,0,0
3487,2025-01-14T12:13:00,referral,team,1-10,0,0,0,0,1
3488,2025-02-02T19:29:00,organic_search,free,51-200,0,0,0,0,0
3489,2025-02-24T20:23:00,organic_search,business,1-10,0,0,0,0,0
3490,2025-01-19T21:39:00,content,free,51-200,0,0,0,0,1
3491,2025-01-08T11:17:00,paid_ads,free,1-10,0,0,0,0,0
3492,2025-01-23T13:47:00,organic_search,free,51-200,0,0,0,0,0
3493,2025-01-22T13:01:00,content,free,51-200,1,1,1,1,4
3494,2025-01-17T07:08:00,outbound,free,11-50,1,0,0,0,0
3495,2025-03-16T06:05:00,outbound,free,1-10,0,0,0,0,0
3496,2025-01-17T15:03:00,organic_search,team,1-10,0,0,0,0,0
3497,2025-02-22T14:42:00,content,team,11-50,1,1,1,0,2
3498,2025-01-14T21:41:00,content,free,11-50,0,0,0,0,0
3499,2025-02-22T09:39:00,content,team,11-50,0,0,0,0,0
3500,2025-02-03T07:24:00,content,free,11-50,0,0,0,0,0
3501,2025-02-26T10:50:00,paid_ads,free,11-50,0,0,0,0,0
3502,2025-01-09T11:09:00,paid_ads,free,1-10,0,0,0,0,0
3503,2025-03-30T16:24:00,outbound,free,11-50,1,1,1,0,2
3504,2025-03-06T10:15:00,content,free,11-50,0,0,0,0,1
3505,2025-01-10T11:06:00,paid_ads,free,1-10,0,0,0,0,0
3506,2025-03-09T20:32:00,organic_search,free,51-200,0,0,0,0,0
3507,2025-03-12T19:51:00,outbound,team,11-50,0,0,0,0,0
3508,2025-01-10T20:54:00,referral,free,51-200,0,0,0,0,0
3509,2025-01-05T13:38:00,organic_search,free,1-10,0,0,0,0,0
3510,2025-03-21T14:44:00,outbound,free,11-50,0,0,0,0,0
3511,2025-01-15T21:06:00,content,free,1-10,0,0,0,0,0
3512,2025-02-19T14:15:00,paid_ads,free,11-50,0,0,0,0,1
3513,2025-02-16T15:09:00,organic_search,free,11-50,0,0,0,0,0
3514,2025-02-11T14:37:00,paid_ads,team,11-50,1,1,0,0,1
3515,2025-01-25T06:44:00,outbound,free,1-10,1,1,0,0,1
3516,2025-02-07T15:28:00,outbound,team,201-1000,0,0,0,0,0
3517,2025-03-08T21:32:00,paid_ads,free,201-1000,0,0,0,0,0
3518,2025-03-01T06:51:00,organic_search,free,201-1000,0,0,0,0,0
3519,2025-02-18T22:43:00,referral,free,11-50,1,1,1,0,1
3520,2025-01-25T20:31:00,content,free,51-200,1,1,0,0,2
3521,2025-02-24T12:10:00,organic_search,business,11-50,0,0,0,0,0
3522,2025-01-30T14:11:00,paid_ads,free,11-50,1,1,0,0,2
3523,2025-01-22T11:58:00,paid_ads,free,1-10,0,0,0,0,0
3524,2025-02-21T17:34:00,paid_ads,free,51-200,0,0,0,0,0
3525,2025-03-25T17:36:00,organic_search,team,1-10,1,1,1,0,1
3526,2025-01-15T08:20:00,referral,business,1000+,0,0,0,0,0
3527,2025-01-28T07:09:00,content,free,1-10,0,0,0,0,0
3528,2025-03-16T18:14:00,referral,free,11-50,0,0,0,0,0
3529,2025-01-20T19:11:00,content,team,51-200,1,1,1,0,2
3530,2025-01-24T07:27:00,referral,free,1-10,0,0,0,0,1
3531,2025-03-07T06:41:00,organic_search,free,1-10,0,0,0,0,0
3532,2025-01-14T13:41:00,organic_search,free,201-1000,0,0,0,0,0
3533,2025-03-15T13:45:00,organic_search,team,1-10,1,1,1,1,2
3534,2025-01-23T10:06:00,referral,business,1-10,0,0,0,0,0
3535,2025-02-07T22:42:00,organic_search,team,1-10,0,0,0,0,0
3536,2025-01-20T19:34:00,paid_ads,free,11-50,0,0,0,0,0
3537,2025-01-02T09:48:00,paid_ads,free,11-50,0,0,0,0,0
3538,2025-03-10T07:24:00,organic_search,free,1-10,0,0,0,0,0
3539,2025-03-28T06:02:00,organic_search,team,1-10,0,0,0,0,0
3540,2025-03-05T20:40:00,outbound,free,1-10,1,1,0,0,2
3541,2025-02-11T18:40:00,paid_ads,free,201-1000,0,0,0,0,0
3542,2025-02-09T09:38:00,paid_ads,free,1-10,0,0,0,0,0
3543,2025-01-24T09:39:00,organic_search,free,201-1000,1,1,1,1,2
3544,2025-01-23T08:12:00,content,free,1-10,1,1,0,0,0
3545,2025-02-06T11:39:00,organic_search,free,1-10,0,0,0,0,0
3546,2025-02-06T21:32:00,outbound,team,11-50,0,0,0,0,0
3547,2025-01-15T08:30:00,content,team,11-50,0,0,0,0,0
3548,2025-02-22T14:36:00,content,free,1-10,0,0,0,0,0
3549,2025-03-31T12:07:00,organic_search,team,1-10,0,0,0,0,0
3550,2025-02-25T19:26:00,organic_search,free,51-200,0,0,0,0,0
